month,year,topic,topic_id,rank,count,total_articles,percentage
7,2023,gop/man,0,1,241,1000,24.099999999999998
7,2023,biden/house,3,2,207,1000,20.7
7,2023,border/new,1,3,186,1000,18.6
8,2023,gop/man,0,1,241,1000,24.099999999999998
8,2023,biden/house,3,2,207,1000,20.7
8,2023,border/new,1,3,186,1000,18.6
9,2023,gop/man,0,1,241,1000,24.099999999999998
9,2023,biden/house,3,2,207,1000,20.7
9,2023,border/new,1,3,186,1000,18.6
10,2023,man/new,1,1,254,1000,25.4
10,2023,biden/israel,2,2,249,1000,24.9
10,2023,hamas/report,0,3,194,1000,19.400000000000002
11,2023,man/new,1,1,254,1000,25.4
11,2023,biden/israel,2,2,249,1000,24.9
11,2023,hamas/report,0,3,194,1000,19.400000000000002
12,2023,man/new,1,1,254,1000,25.4
12,2023,biden/israel,2,2,249,1000,24.9
12,2023,hamas/report,0,3,194,1000,19.400000000000002
1,2024,biden/house,4,1,223,1000,22.3
1,2024,news/trump,1,2,202,1000,20.200000000000003
1,2024,dead/new,2,3,198,1000,19.8
2,2024,biden/house,4,1,223,1000,22.3
2,2024,news/trump,1,2,202,1000,20.200000000000003
2,2024,dead/new,2,3,198,1000,19.8
3,2024,biden/house,4,1,223,1000,22.3
3,2024,news/trump,1,2,202,1000,20.200000000000003
3,2024,dead/new,2,3,198,1000,19.8
4,2024,biden/trump,3,1,257,1000,25.7
4,2024,biden/police,1,2,208,1000,20.8
4,2024,biden/trump,4,3,197,1000,19.7
5,2024,biden/trump,3,1,257,1000,25.7
5,2024,biden/police,1,2,208,1000,20.8
5,2024,biden/trump,4,3,197,1000,19.7
6,2024,biden/trump,3,1,257,1000,25.7
6,2024,biden/police,1,2,208,1000,20.8
6,2024,biden/trump,4,3,197,1000,19.7
7,2024,biden/house,0,1,223,1000,22.3
7,2024,harris/trump,3,2,220,1000,22.0
7,2024,man/star,4,3,203,1000,20.3
8,2024,biden/house,0,1,223,1000,22.3
8,2024,harris/trump,3,2,220,1000,22.0
8,2024,man/star,4,3,203,1000,20.3
9,2024,biden/house,0,1,223,1000,22.3
9,2024,harris/trump,3,2,220,1000,22.0
9,2024,man/star,4,3,203,1000,20.3
10,2024,biden/trump,0,1,231,1000,23.1
10,2024,harris/trump,1,2,214,1000,21.4
10,2024,new/news,4,3,196,1000,19.6
11,2024,biden/trump,0,1,231,1000,23.1
11,2024,harris/trump,1,2,214,1000,21.4
11,2024,new/news,4,3,196,1000,19.6
12,2024,biden/trump,0,1,231,1000,23.1
12,2024,harris/trump,1,2,214,1000,21.4
12,2024,new/news,4,3,196,1000,19.6
1,2025,trump/trumps,1,1,267,1000,26.700000000000003
1,2025,trump/white,3,2,203,1000,20.3
1,2025,police/trump,2,3,194,1000,19.400000000000002
2,2025,trump/trumps,1,1,267,1000,26.700000000000003
2,2025,trump/white,3,2,203,1000,20.3
2,2025,police/trump,2,3,194,1000,19.400000000000002
3,2025,trump/trumps,1,1,267,1000,26.700000000000003
3,2025,trump/white,3,2,203,1000,20.3
3,2025,police/trump,2,3,194,1000,19.400000000000002
4,2025,says/trump,0,1,33,79,41.77215189873418
4,2025,expert/new,2,2,24,79,30.37974683544304
4,2025,trump/trump admin,1,3,22,79,27.848101265822784
