parsed_date,url,headline_from_url,V2Themes,V2Locations,V2Persons,V2Organizations,V2Tone
2023-01-13 12:30:00 UTC,https://www.msnbc.com/morning-joe/watch/chuck-rosenberg-investigations-of-trump-biden-necessary-but-not-a-special-counsel-is-not-159853125978,chuck rosenberg investigations of trump biden necessary but not a special counsel is not 159853125978,"LEADER,164;TAX_FNCACT_PRESIDENT,164;USPEC_POLITICS_GENERAL1,164;APPOINTMENT,74;TRIAL,13;TAX_FNCACT_ATTORNEY,13;","3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#208","Robert Hur,85",,"2.22222222222222,2.22222222222222,0,2.22222222222222,17.7777777777778,0,40"
2023-01-13 13:15:00 UTC,https://www.msnbc.com/morning-joe/watch/gop-downplayed-classified-documents-until-the-shoe-was-on-the-other-foot-159856197606,gop downplayed classified documents until the shoe was on the other foot 159856197606,"LEADER,163;LEADER,289;TAX_FNCACT_PRESIDENT,163;TAX_FNCACT_PRESIDENT,289;TAX_FNCACT_VICE_PRESIDENT,289;TAX_POLITICAL_PARTY_REPUBLICAN,43;USPEC_POLITICS_GENERAL1,43;","2#Delaware, United States#US#USDE##39.3498#-75.5148#DE#188;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#231","Mika Brzezinski,15",,"0,0,0,0,13.7254901960784,0,46"
2023-01-13 14:15:00 UTC,https://www.msnbc.com/rachel-maddow-show/maddowblog/expunging-one-trumps-impeachments-now-table-gop-rcna65666,expunging one trumps impeachments now table gop rcna65666,"EPU_POLICY_CONGRESSIONAL,2613;TAX_FNCACT_SENATORS,1668;TAX_POLITICAL_PARTY_REPUBLICANS,601;TAX_POLITICAL_PARTY_REPUBLICANS,964;MEDIA_MSM,72;TAX_FNCACT_REPORTER,72;PROTEST,1577;STRIKE,1577;IMPEACHMENT,451;IMPEACHMENT,761;IMPEACHMENT,1412;IMPEACHMENT,1491;IMPEACHMENT,1805;IMPEACHMENT,2044;IMPEACHMENT,2124;TAX_POLITICAL_PARTY_REPUBLICAN,280;TAX_POLITICAL_PARTY_REPUBLICAN,1599;TAX_POLITICAL_PARTY_REPUBLICAN,1886;USPEC_POLITICS_GENERAL1,280;USPEC_POLITICS_GENERAL1,1599;USPEC_POLITICS_GENERAL1,1886;TAX_FNCACT_ACOLYTES,2711;TAX_FNCACT_LAWMAKERS,788;TAX_FNCACT_LAWMAKERS,2380;EPU_POLICY_LAWMAKERS,788;EPU_POLICY_LAWMAKERS,2380;TAX_FNCACT_SPEAKER,95;TAX_FNCACT_SPEAKER,356;TAX_FNCACT_SPEAKER,725;LEADER,471;LEADER,1035;LEADER,2404;TAX_FNCACT_PRESIDENT,471;TAX_FNCACT_PRESIDENT,1035;TAX_FNCACT_PRESIDENT,2404;ELECTION,1952;INFO_HOAX,1539;GENERAL_GOVERNMENT,840;GENERAL_GOVERNMENT,2869;EPU_POLICY_CONGRESS,840;EPU_POLICY_CONGRESS,2869;","3#Capitol Hill, District Of Columbia, United States#US#USDC#DC001#38.889#-77.0003#529313#17;2#Texas, United States#US#USTX##31.106#-97.6475#TX#1152;2#Oklahoman, United States#US#USOK##35.5376#-96.9247#OK#2082;2#Georgia, United States#US#USGA##32.9866#-83.6487#GA#1107;2#California, United States#US#USCA##36.17#-119.746#CA#269;1#Ukraine#UP#UP##49#32#UP#1729;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#309;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#893","Andrew Jackson,2419;Markwayne Mullin,1930;Donald Trump,184;Donald Trump,484;Kevin Mccarthy,110;Kevin Mccarthy,371;Elise Stefanik,2221;Andrew Clyde,1096;Pat Fallon,1143",,"-3.96659707724426,2.71398747390397,6.68058455114822,9.39457202505219,22.5469728601253,0.626304801670146,446"
2023-01-13 15:00:00 UTC,https://www.msnbc.com/rachel-maddow-show/maddowblog/gop-members-not-gop-leaders-push-santos-ouster-rcna65671,gop members not gop leaders push santos ouster rcna65671,"EXTREMISM,3560;TAX_POLITICAL_PARTY_REPUBLICANS,2132;MEDIA_MSM,1889;EPU_POLICY_CONGRESSIONAL,1735;EPU_POLICY_CONGRESSIONAL,2027;LEADER,150;LEADER,749;TAX_FNCACT_CONGRESSMAN,150;TAX_FNCACT_CONGRESSMAN,749;USPEC_POLITICS_GENERAL1,150;USPEC_POLITICS_GENERAL1,749;DISCRIMINATION_RACE_RACISM,2890;UNGP_FREEDOM_FROM_DISCRIMINATION,2890;TAX_FNCACT_MINORITY_LEADER,2813;TAX_FNCACT_LEADERS,1591;TAX_FNCACT_LEADERS,2715;TAX_FNCACT_LEADERS,3186;TRIAL,3254;EXILE,3278;GENERAL_GOVERNMENT,1453;EPU_POLICY_CONGRESS,1453;ELECTION,1252;ELECTION,1830;ELECTION,1997;ELECTION,2447;ELECTION,2544;ELECTION,3357;ELECTION,4138;TAX_POLITICAL_PARTY_REPUBLICAN,188;TAX_POLITICAL_PARTY_REPUBLICAN,872;TAX_POLITICAL_PARTY_REPUBLICAN,1305;TAX_POLITICAL_PARTY_REPUBLICAN,1433;TAX_POLITICAL_PARTY_REPUBLICAN,1583;TAX_POLITICAL_PARTY_REPUBLICAN,1933;TAX_POLITICAL_PARTY_REPUBLICAN,2368;TAX_POLITICAL_PARTY_REPUBLICAN,2941;TAX_POLITICAL_PARTY_REPUBLICAN,3631;TAX_POLITICAL_PARTY_REPUBLICAN,3862;TAX_FNCACT_LEADER,1138;TAX_FNCACT_LEADER,2813;DISCRIMINATION,2691;DISCRIMINATION_RACE_RACIST,2691;TAX_FNCACT_SPEAKER,1022;TAX_FNCACT_SPEAKER,1543;TAX_FNCACT_SPEAKER,3544;TAX_FNCACT_SPEAKER,3899;MEDIA_SOCIAL,2386;RESIGNATION,844;RESIGNATION,2162;RESIGNATION,4044;TAX_FNCACT_KING,2296;TAX_FNCACT_KING,2746;TAX_FNCACT_KING,2999;TAX_FNCACT_KING,3344;TAX_FNCACT_KING,3418;WB_2024_ANTI_CORRUPTION_AUTHORITIES,269;WB_696_PUBLIC_SECTOR_MANAGEMENT,269;WB_840_JUSTICE,269;WB_2025_INVESTIGATION,269;WB_831_GOVERNANCE,269;WB_832_ANTI_CORRUPTION,269;WB_1014_CRIMINAL_JUSTICE,269;TAX_FNCACT_OFFICIALS,943;TAX_FNCACT_OFFICIALS,1491;","2#Iowa, United States#US#USIA##42.0046#-93.214#IA#2357;2#Iowa, United States#US#USIA##42.0046#-93.214#IA#2914;2#New York, United States#US#USNY##42.1497#-74.9384#NY#177;2#New York, United States#US#USNY##42.1497#-74.9384#NY#555;2#New York, United States#US#USNY##42.1497#-74.9384#NY#1358;2#New York, United States#US#USNY##42.1497#-74.9384#NY#1467;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2009;3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#342;2#Ohio, United States#US#USOH##40.3736#-82.7755#OH#806","Steve King,2296;Max Miller,798;Kevin Mccarthy,1558;George Santo,17;Paul Ryan,1032","Exchange Commission,516;New York Times,561;New York Times,1364;Twitter,2386;Cnn,1048","-3.77094972067039,1.67597765363128,5.44692737430168,7.12290502793296,22.7653631284916,0.837988826815642,666"
2023-01-13 15:30:00 UTC,https://www.msnbc.com/morning-joe/watch/test-of-character-is-how-you-handle-mistakes-rep-moulton-on-biden-docs-159862853829,test of character is how you handle mistakes rep moulton on biden docs 159862853829,"LEADER,95;LEADER,213;TAX_FNCACT_PRESIDENT,95;TAX_FNCACT_PRESIDENT,213;USPEC_POLITICS_GENERAL1,95;USPEC_POLITICS_GENERAL1,213;ARMEDCONFLICT,325;EPU_CATS_NATIONAL_SECURITY,325;","3#Washington, Washington, United States#US#USDC#DC001#38.8951#-77.0364#531871#139","Seth Moulton,17",,"-1.78571428571429,0,1.78571428571429,1.78571428571429,14.2857142857143,0,46"
2023-01-13 15:45:00 UTC,https://www.msnbc.com/morning-joe/watch/-hundreds-of-lives-will-be-saved-illinois-governor-signs-semiautomatic-weapons-ban-159867973630, hundreds of lives will be saved illinois governor signs semiautomatic weapons ban 159867973630,"BAN,68;LEGISLATION,52;EPU_POLICY_LAW,52;RATIFY,52;","2#Illinois, United States#US#USIL##40.3363#-89.0022#IL#8",,,"-4.34782608695652,0,4.34782608695652,4.34782608695652,8.69565217391304,0,19"
2023-01-13 16:00:00 UTC,https://www.msnbc.com/jose-diaz-balart/watch/russia-claims-its-forces-capture-soledar-159868485666,russia claims its forces capture soledar 159868485666,"TAX_WORLDLANGUAGES_RUSSIA,6;ENV_MINING,133;","1#Russia#RS#RS##60#100#RS#6;4#Soledar, Donets'ka Oblast', Ukraine#UP#UP05#28556#48.6793#38.089#-1041042#107;1#Ukraine#UP#UP##49#32#UP#47;1#Ukraine#UP#UP##49#32#UP#116","Matt Bradley,187",,"2.56410256410256,2.56410256410256,0,2.56410256410256,15.3846153846154,0,35"
2023-01-13 16:00:00 UTC,https://www.msnbc.com/rachel-maddow-show/maddowblog/new-special-counsel-already-facing-pushback-right-rcna65655,new special counsel already facing pushback right rcna65655,"TAX_FNCACT_CANDIDATES,871;TAX_FNCACT_CANDIDATES,3305;TAX_FNCACT_ASSISTANT,3199;TAX_POLITICAL_PARTY_REPUBLICANS,2369;TAX_POLITICAL_PARTY_REPUBLICANS,2948;EPU_POLICY_CONGRESSIONAL,1466;SCANDAL,2234;TAX_FNCACT_LAWYER,357;GENERAL_GOVERNMENT,1378;EPU_POLICY_CONGRESS,1378;DELAY,2381;USPEC_UNCERTAINTY1,2381;CRISISLEX_C04_LOGISTICS_TRANSPORT,2381;LEADER,84;LEADER,1041;LEADER,1522;TAX_FNCACT_PRESIDENT,84;TAX_FNCACT_PRESIDENT,1041;TAX_FNCACT_PRESIDENT,1522;USPEC_POLITICS_GENERAL1,84;USPEC_POLITICS_GENERAL1,1041;USPEC_POLITICS_GENERAL1,1522;TAX_FNCACT_INCUMBENT,1501;TAX_FNCACT_PROSECUTOR,595;TAX_FNCACT_PROSECUTOR,3415;CRISISLEX_C07_SAFETY,595;CRISISLEX_C07_SAFETY,3415;EPU_POLICY_GOVERNMENT,1763;EPU_POLICY_GOVERNMENT,1923;CRISISLEX_T11_UPDATESSYMPATHY,1841;TAX_FNCACT_DIRECTOR,2671;TAX_FNCACT_DIRECTOR,3165;WB_696_PUBLIC_SECTOR_MANAGEMENT,643;WB_696_PUBLIC_SECTOR_MANAGEMENT,2721;WB_840_JUSTICE,643;WB_840_JUSTICE,2721;WB_678_DIGITAL_GOVERNMENT,1663;WB_694_BROADCAST_AND_MEDIA,1663;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES,1663;WB_2024_ANTI_CORRUPTION_AUTHORITIES,2016;WB_2024_ANTI_CORRUPTION_AUTHORITIES,2208;WB_2024_ANTI_CORRUPTION_AUTHORITIES,2501;WB_2025_INVESTIGATION,2016;WB_2025_INVESTIGATION,2208;WB_2025_INVESTIGATION,2501;WB_831_GOVERNANCE,2016;WB_831_GOVERNANCE,2208;WB_831_GOVERNANCE,2501;WB_832_ANTI_CORRUPTION,2016;WB_832_ANTI_CORRUPTION,2208;WB_832_ANTI_CORRUPTION,2501;WB_1014_CRIMINAL_JUSTICE,2016;WB_1014_CRIMINAL_JUSTICE,2208;WB_1014_CRIMINAL_JUSTICE,2501;TAX_FNCACT_JURISTS,704;TAX_FNCACT_LAWMAKERS,1245;EPU_POLICY_LAWMAKERS,1245;TAX_WORLDLANGUAGES_RUSSIA,2226;TAX_POLITICAL_PARTY_DEMOCRATS,194;TAX_POLITICAL_PARTY_DEMOCRATS,953;TAX_POLITICAL_PARTY_DEMOCRATS,2323;APPOINTMENT,1894;APPOINTMENT,3149;TRIAL,11;TRIAL,275;TRIAL,460;TRIAL,2131;TRIAL,2291;TAX_FNCACT_ATTORNEY,11;TAX_FNCACT_ATTORNEY,275;TAX_FNCACT_ATTORNEY,460;TAX_FNCACT_ATTORNEY,2131;TAX_FNCACT_ATTORNEY,2291;TAX_FNCACT_CRIMINAL,2741;TAX_POLITICAL_PARTY_REPUBLICAN,385;TAX_POLITICAL_PARTY_REPUBLICAN,860;TAX_POLITICAL_PARTY_REPUBLICAN,1120;TAX_POLITICAL_PARTY_REPUBLICAN,3035;TAX_POLITICAL_PARTY_REPUBLICAN,3294;TAX_POLITICAL_PARTY_REPUBLICAN,3612;TAX_FNCACT_GANGSTER,1772;TAX_FNCACT_GANGSTER,1932;EPU_CATS_MIGRATION_FEAR_FEAR,1986;MEDIA_SOCIAL,2077;EXTREMISM,1433;EXTREMISM,2916;IMPEACHMENT,2995;TAX_FNCACT_OFFICIALS,1076;TAX_FNCACT_OFFICIALS,3622;EPU_POLICY_WHITE_HOUSE,536;","3#Capitol Hill, District Of Columbia, United States#US#USDC#DC001#38.889#-77.0003#529313#1261;1#Russia#RS#RS##60#100#RS#2226;2#Texas, United States#US#USTX##31.106#-97.6475#TX#2537;2#Texas, United States#US#USTX##31.106#-97.6475#TX#3060;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#536;2#Maryland, United States#US#USMD##39.0724#-76.7902#MD#3473","Larry Hogan,3490;Donald Trump,417;Kash Patel,1581;Chris Wray,2608;Joe Biden,94;Robert Mueller,2194;Christopher Wray,2652;Christopher Wray,3182;Lisa Rubin,2045;John Mccain,3455;Ted Cruz,2528;Troy Nehls,3051;Robert Hur,217","Federalist Society,755;Supreme Court Justice William Rhenquist,661;Twitter,2077;White House,536;Justice Department,2732","-2.24887556221889,2.54872563718141,4.7976011994003,7.34632683658171,20.3898050974513,0.149925037481259,602"
2023-01-13 16:00:00 UTC,https://www.msnbc.com/rachel-maddow-show/maddowblog/trump-organization-sentenced-fine-rcna65689,trump organization sentenced fine rcna65689,"CRISISLEX_C07_SAFETY,2768;ARREST,1383;SOC_POINTSOFINTEREST_JAIL,1383;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES,887;WB_723_PUBLIC_ADMINISTRATION,887;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR,887;EDUCATION,2039;SOC_POINTSOFINTEREST_SCHOOL,2039;TAX_FNCACT_CHIEF_FINANCIAL_OFFICER,1295;TAX_FNCACT_WITCH,3059;WB_2024_ANTI_CORRUPTION_AUTHORITIES,2768;WB_840_JUSTICE,2768;WB_2025_INVESTIGATION,2768;WB_1014_CRIMINAL_JUSTICE,2768;ECON_TAXATION,322;ECON_TAXATION,559;ECON_TAXATION,1321;USPEC_POLICY1,322;USPEC_POLICY1,559;USPEC_POLICY1,1321;EPU_POLICY_TAX,322;EPU_POLICY_TAX,559;EPU_POLICY_TAX,1321;EPU_CATS_TAXES,322;EPU_CATS_TAXES,559;EPU_CATS_TAXES,1321;TAX_FNCACT_DISTRICT_ATTORNEY,723;TAX_FNCACT_DISTRICT_ATTORNEY,1140;TAX_FNCACT_DISTRICT_ATTORNEY,2715;AFFECT,2364;TAX_FNCACT_JUDGE,526;WB_498_EDUCATION_FINANCE,2039;WB_1540_ECONOMICS_OF_EDUCATION,2039;WB_1490_PRIVATE_EDUCATION,2039;WB_470_EDUCATION,2039;TAX_FNCACT_AUTHORITIES,959;CRISISLEX_CRISISLEXREC,959;EPU_POLICY_AUTHORITIES,959;USPEC_UNCERTAINTY1,3228;TAX_FNCACT_EXECUTIVES,609;TAX_FNCACT_EXECUTIVES,854;TAX_FNCACT_EXECUTIVES,1939;NATURAL_DISASTER_AVALANCHE,62;CRISISLEX_O01_WEATHER,62;TAX_FNCACT_CHIEF,1277;SOC_GENERALCRIME,294;EPU_ECONOMY_HISTORIC,174;EPU_ECONOMY_HISTORIC,352;EPU_ECONOMY_HISTORIC,1201;EPU_ECONOMY_HISTORIC,1413;EPU_ECONOMY_HISTORIC,2131;EPU_ECONOMY_HISTORIC,2792;EPU_ECONOMY_HISTORIC,3200;TAX_FNCACT_ATTORNEY,723;TAX_FNCACT_ATTORNEY,1140;TAX_FNCACT_ATTORNEY,2715;TAX_FNCACT_CRIMINAL,143;TAX_FNCACT_CRIMINAL,318;TAX_FNCACT_CRIMINAL,1054;TAX_FNCACT_CRIMINAL,2754;CORRUPTION,328;CORRUPTION,565;CORRUPTION,1327;CORRUPTION,1677;WB_2019_ANTI_CORRUPTION_LEGISLATION,328;WB_2019_ANTI_CORRUPTION_LEGISLATION,565;WB_2019_ANTI_CORRUPTION_LEGISLATION,1327;WB_2019_ANTI_CORRUPTION_LEGISLATION,1677;WB_696_PUBLIC_SECTOR_MANAGEMENT,328;WB_696_PUBLIC_SECTOR_MANAGEMENT,565;WB_696_PUBLIC_SECTOR_MANAGEMENT,1327;WB_696_PUBLIC_SECTOR_MANAGEMENT,1677;WB_831_GOVERNANCE,328;WB_831_GOVERNANCE,565;WB_831_GOVERNANCE,1327;WB_831_GOVERNANCE,1677;WB_832_ANTI_CORRUPTION,328;WB_832_ANTI_CORRUPTION,565;WB_832_ANTI_CORRUPTION,1327;WB_832_ANTI_CORRUPTION,1677;WB_2020_BRIBERY_FRAUD_AND_COLLUSION,328;WB_2020_BRIBERY_FRAUD_AND_COLLUSION,565;WB_2020_BRIBERY_FRAUD_AND_COLLUSION,1327;WB_2020_BRIBERY_FRAUD_AND_COLLUSION,1677;TAX_POLITICAL_PARTY_REPUBLICAN,1249;TAX_POLITICAL_PARTY_REPUBLICAN,1660;TAX_POLITICAL_PARTY_REPUBLICAN,3092;UNGP_FORESTS_RIVERS_OCEANS,2429;LEADER,103;LEADER,1192;LEADER,1540;LEADER,3025;TAX_FNCACT_PRESIDENT,103;TAX_FNCACT_PRESIDENT,1192;TAX_FNCACT_PRESIDENT,1540;TAX_FNCACT_PRESIDENT,3025;USPEC_POLITICS_GENERAL1,103;USPEC_POLITICS_GENERAL1,1192;USPEC_POLITICS_GENERAL1,1540;USPEC_POLITICS_GENERAL1,3025;TRIAL,215;TRIAL,1453;TRIAL,3140;LEGISLATION,1870;EPU_POLICY_LAW,1870;TAX_MILITARY_TITLE_OFFICER,1295;TAX_FNCACT_OFFICER,1295;TAX_FNCACT_PROSECUTORS,589;TAX_FNCACT_PROSECUTORS,1637;","3#Manhattan, New York, United States#US#USNY#NY061#40.7834#-73.9662#971945#690;2#New York, United States#US#USNY##42.1497#-74.9384#NY#186;2#New York, United States#US#USNY##42.1497#-74.9384#NY#520;2#New York, United States#US#USNY##42.1497#-74.9384#NY#1122;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2611;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2697","Donald Trump,18;Alvin Bragg,735;Allen Weisselberg,1232","New York Times,2617;Trump Organization,244;Trump Organization,465;Trump Organization,2387;Trump Organization,2516;Trump Organization,3191;Team Trump,1752","-8.61423220973783,2.24719101123596,10.8614232209738,13.1086142322097,26.2172284644195,0,496"
2023-01-13 17:00:00 UTC,https://www.msnbc.com/the-reidout/reidout-blog/republicans-social-security-medicare-rcna65545,republicans social security medicare rcna65545,"EXTREMISM,214;TAX_POLITICAL_PARTY_REPUBLICANS,79;TAX_POLITICAL_PARTY_REPUBLICANS,609;TAX_POLITICAL_PARTY_REPUBLICANS,2258;TAX_POLITICAL_PARTY_REPUBLICANS,2389;TAX_POLITICAL_PARTY_REPUBLICANS,2541;TAX_POLITICAL_PARTY_REPUBLICANS,2867;USPEC_POLITICS_GENERAL1,79;USPEC_POLITICS_GENERAL1,609;USPEC_POLITICS_GENERAL1,2258;USPEC_POLITICS_GENERAL1,2389;USPEC_POLITICS_GENERAL1,2541;USPEC_POLITICS_GENERAL1,2867;WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,1768;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT,1768;WB_1277_BANKRUPTCY_AND_LIQUIDATION,1768;WB_411_DEBT_RESOLUTION,1768;TAX_FNCACT_MINORITY_LEADER,969;EPU_POLICY_POLITICAL,47;EPU_POLICY_POLITICAL,2968;TAX_FNCACT_LAWMAKERS,2781;EPU_POLICY_LAWMAKERS,2781;ELECTION,320;TRIAL,2028;TAX_ETHNICITY_AMERICANS,810;TAX_ETHNICITY_AMERICANS,927;CRISISLEX_C07_SAFETY,572;CRISISLEX_C07_SAFETY,726;CRISISLEX_C07_SAFETY,764;CRISISLEX_C07_SAFETY,1549;CRISISLEX_C07_SAFETY,1741;CRISISLEX_C07_SAFETY,2506;CRISISLEX_C07_SAFETY,2927;EPU_CATS_HEALTHCARE,554;EPU_CATS_HEALTHCARE,737;EPU_CATS_HEALTHCARE,839;EPU_CATS_HEALTHCARE,2909;EPU_CATS_ENTITLEMENT_PROGRAMS,554;EPU_CATS_ENTITLEMENT_PROGRAMS,737;EPU_CATS_ENTITLEMENT_PROGRAMS,839;EPU_CATS_ENTITLEMENT_PROGRAMS,2909;TAX_FNCACT_STUDENT,435;ECON_DEBT,440;ECON_DEBT,1325;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,440;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,1325;WB_450_DEBT,440;WB_450_DEBT,1325;TAX_FNCACT_TRADERS,2358;WB_452_DEBT_RELIEF,447;TAX_FOODSTAPLES_GRAIN,2168;TAX_ETHNICITY_AMERICAN,526;TAX_ETHNICITY_AMERICAN,710;TAX_ETHNICITY_AMERICAN,2490;ECON_STOCKMARKET,2646;USPEC_UNCERTAINTY1,427;ECON_WORLDCURRENCIES_DOLLARS,745;CORRUPTION,2053;WB_2019_ANTI_CORRUPTION_LEGISLATION,2053;WB_2020_BRIBERY_FRAUD_AND_COLLUSION,2053;EPU_ECONOMY_HISTORIC,1389;SOC_GENERALCRIME,2045;USPEC_POLICY1,1336;USPEC_POLICY1,1433;EPU_POLICY_SPENDING,1336;EPU_POLICY_SPENDING,1433;TAX_FNCACT_LEADER,969;TAX_FNCACT_SPEAKER,2832;PRIVATIZATION,1533;WB_137_WATER,1105;LEADER,395;TAX_FNCACT_PRESIDENT,395;WB_2024_ANTI_CORRUPTION_AUTHORITIES,380;WB_696_PUBLIC_SECTOR_MANAGEMENT,380;WB_840_JUSTICE,380;WB_2025_INVESTIGATION,380;WB_831_GOVERNANCE,380;WB_832_ANTI_CORRUPTION,380;WB_1014_CRIMINAL_JUSTICE,380;TAX_WORLDMAMMALS_FOX,1380;","2#Florida, United States#US#USFL##27.8333#-81.717#FL#1099;1#Americans#US#US##39.828175#-98.5795#US#810;1#Americans#US#US##39.828175#-98.5795#US#927;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2577;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2640;3#New York Stock Exchange, New York, United States#US#USNY#NY061#40.7068#-74.0113#2057538#2655;1#American#US#US##39.828175#-98.5795#US#526;1#American#US#US##39.828175#-98.5795#US#710;1#American#US#US##39.828175#-98.5795#US#2490","Raja Krishnamoorthi,1682;Kevin Mccarthy,2711;Byron Donalds,1477;Joe Biden,405","York Stock Exchange,2655;Senate Minority Leader Mitch Mcconnell,985;New York Stock Exchange,2655","-2.82828282828283,3.43434343434343,6.26262626262626,9.6969696969697,23.030303030303,0.202020202020202,452"
2023-01-13 17:30:00 UTC,https://www.msnbc.com/msnbc/watch/biden-holds-bilateral-meeting-with-prime-minister-of-japan-159874629907,biden holds bilateral meeting with prime minister of japan 159874629907,"LEADER,9;TAX_FNCACT_PRESIDENT,9;USPEC_POLITICS_GENERAL1,9;EPU_POLICY_WHITE_HOUSE,102;TAX_FNCACT_PRIME_MINISTER,69;TAX_ETHNICITY_JAPANESE,54;TAX_WORLDLANGUAGES_JAPANESE,54;TAX_FNCACT_MINISTER,69;","1#Japanese#JA#JA##36#138#JA#54;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#102","Fumio Kishida,83","White House,102","6.25,6.25,0,6.25,28.125,0,30"
2023-01-13 19:00:00 UTC,https://www.msnbc.com/chris-jansing-reports/watch/mccarthy-invites-biden-for-state-of-the-union-on-february-7-159879238000,mccarthy invites biden for state of the union on february 7 159879238000,"TAX_FNCACT_SPEAKER,7;LEADER,55;TAX_FNCACT_PRESIDENT,55;USPEC_POLITICS_GENERAL1,55;GENERAL_GOVERNMENT,115;EPU_POLICY_CONGRESS,115;",,"Ali Vitali,136;Kevin Mccarthy,22","Congress On,118","3.03030303030303,3.03030303030303,0,3.03030303030303,21.2121212121212,0,25"
