month,year,topic,topic_id,rank,count,total_articles,percentage
10,2018,border/china,2,1,220,1000,22.0
10,2018,stocks/year,3,2,215,1000,21.5
10,2018,president/trump,0,3,194,1000,19.400000000000002
11,2018,border/china,2,1,220,1000,22.0
11,2018,stocks/year,3,2,215,1000,21.5
11,2018,president/trump,0,3,194,1000,19.400000000000002
12,2018,border/china,2,1,220,1000,22.0
12,2018,stocks/year,3,2,215,1000,21.5
12,2018,president/trump,0,3,194,1000,19.400000000000002
1,2019,arrested/police,1,1,229,1000,22.900000000000002
1,2019,house/president,0,2,227,1000,22.7
1,2019,man/texas,2,3,197,1000,19.7
2,2019,arrested/police,1,1,208,909,22.882288228822883
2,2019,house/president,0,2,206,909,22.662266226622663
2,2019,man/texas,2,3,179,909,19.691969196919693
3,2019,arrested/police,1,1,229,1000,22.900000000000002
3,2019,house/president,0,2,227,1000,22.7
3,2019,man/texas,2,3,197,1000,19.7
4,2019,court/police,1,1,248,1000,24.8
4,2019,president/trump,0,2,210,1000,21.0
4,2019,iran/officials,2,3,190,1000,19.0
5,2019,court/police,1,1,248,1000,24.8
5,2019,president/trump,0,2,210,1000,21.0
5,2019,iran/officials,2,3,190,1000,19.0
6,2019,court/police,1,1,248,1000,24.8
6,2019,president/trump,0,2,210,1000,21.0
6,2019,iran/officials,2,3,190,1000,19.0
7,2019,death/police,1,1,225,1000,22.5
7,2019,china/latest,0,2,222,1000,22.2
7,2019,dies/trump,4,3,200,1000,20.0
8,2019,death/police,1,1,225,1000,22.5
8,2019,china/latest,0,2,222,1000,22.2
8,2019,dies/trump,4,3,200,1000,20.0
9,2019,death/police,1,1,225,1000,22.5
9,2019,china/latest,0,2,222,1000,22.2
9,2019,dies/trump,4,3,200,1000,20.0
10,2019,police/shooting,3,1,227,1000,22.7
10,2019,court/police,4,2,200,1000,20.0
10,2019,judge/woman,2,3,198,1000,19.8
11,2019,police/shooting,3,1,227,1000,22.7
11,2019,court/police,4,2,200,1000,20.0
11,2019,judge/woman,2,3,198,1000,19.8
12,2019,police/shooting,3,1,227,1000,22.7
12,2019,court/police,4,2,200,1000,20.0
12,2019,judge/woman,2,3,198,1000,19.8
1,2020,coronavirus/virus,3,1,283,1000,28.299999999999997
1,2020,amid/man,2,2,204,1000,20.4
1,2020,trump/year,0,3,185,1000,18.5
