Country,Year,Criminal_justice,GDP_per_capita,Political_stability,Population,Refugee_population,Unemployment_rate
Kazakhstan,2021,33.3333320617676,10270.8873391027,38.2075462341309,19191356.0,352.0,
Kazakhstan,2022,34.9056587219238,11484.4168149009,29.2452831268311,19634983.0,308.0,4.86
Kyrgyz Republic,2010,8.53080558776855,880.038521818228,15.1658763885498,5447900.0,2462.0,6.007
Kyrgyz Republic,2011,10.7981224060059,1123.88314370665,15.1658763885498,5514600.0,6097.0,5.824
Kyrgyz Republic,2012,11.7370891571045,1177.97526115747,18.9573459625244,5607200.0,4940.0,4.67
Kyrgyz Republic,2013,13.1455402374268,1282.43824753314,18.4834117889404,5719600.0,468.0,4.296
Kyrgyz Republic,2014,16.8269233703613,1279.77078445418,19.5238094329834,5835500.0,484.0,4.051
Kyrgyz Republic,2015,13.3333330154419,1121.08269597662,18.0952377319336,5956900.0,349.0,3.364
Kyrgyz Republic,2016,14.2857141494751,1120.66705800127,23.3333339691162,6079500.0,334.0,3.249
Kyrgyz Republic,2017,17.1428565979004,1242.77022029305,31.9047622680664,6198200.0,334.0,2.655
Kyrgyz Republic,2018,18.0952377319336,1308.13978544561,28.7735843658447,6322800.0,329.0,3.67
Kyrgyz Republic,2019,19.0476188659668,1451.51563835807,37.7358474731445,6456200.0,347.0,4.295
Kyrgyz Republic,2020,17.619047164917,1256.92922601263,28.7735843658447,6579900.0,334.0,4.63
Kyrgyz Republic,2021,14.2857141494751,1365.50830399287,29.7169818878174,6773400.0,317.0,4.096
Kyrgyz Republic,2022,12.7358493804932,1739.79999970559,28.7735843658447,6974900.0,274.0,3.94
Latvia,2010,71.0900497436523,11420.9940032836,64.4549789428711,2097555.0,60.0,19.482
Latvia,2011,70.8920211791992,13338.9622350852,57.8199043273926,2059709.0,88.0,16.206
Latvia,2012,71.8309860229492,13847.3379393194,61.1374397277832,2034319.0,113.0,15.047
Latvia,2013,72.3004684448242,15007.4918561719,65.4028472900391,2012647.0,149.0,11.867
Latvia,2014,77.8846130371094,15742.3913381908,61.9047622680664,1993782.0,168.0,10.846
Latvia,2015,75.2380981445312,13786.4567953114,60.476188659668,1977527.0,193.0,9.873
Latvia,2016,79.0476226806641,14331.7515885049,61.9047622680664,1959537.0,340.0,9.643
Latvia,2017,78.5714263916016,15695.1151541059,62.8571434020996,1942248.0,653.0,8.715
Latvia,2018,78.5714263916016,17865.0310947642,59.9056587219238,1927174.0,664.0,7.412
Latvia,2019,80.0,17883.3494113217,59.9056587219238,1913822.0,665.0,6.312
Latvia,2020,79.523811340332,18096.2027073394,60.8490562438965,1900449.0,637.0,8.098
Latvia,2021,81.9047622680664,20930.3982374189,67.9245300292969,1884490.0,705.0,7.513
Latvia,2022,79.7169799804688,21508.4003332167,60.8490562438965,1879383.0,39055.0,6.815
Liechtenstein,2010,91.4691925048828,141466.827324144,99.5260696411133,35926.0,86.0,
Liechtenstein,2011,91.5492935180664,158603.608966707,99.052131652832,36189.0,88.0,
Liechtenstein,2012,91.0798110961914,149461.78557146,97.6303329467773,36505.0,103.0,
Liechtenstein,2013,91.5492935180664,173659.411799089,97.6303329467773,36806.0,96.0,
Liechtenstein,2014,92.3076934814453,179467.516166777,98.5714263916016,37096.0,102.0,
Liechtenstein,2015,91.4285736083984,167809.269874833,98.5714263916016,37355.0,146.0,
Liechtenstein,2016,92.8571395874023,165845.995200652,98.5714263916016,37609.0,161.0,
Liechtenstein,2017,92.3809509277344,170875.682067431,98.0952377319336,37889.0,164.0,
Liechtenstein,2018,92.3809509277344,175286.679024684,98.1132049560547,38181.0,166.0,
Liechtenstein,2019,92.8571395874023,167259.160311816,99.0566024780273,38482.0,125.0,
Liechtenstein,2020,95.2380981445312,165287.186766512,99.5283050537109,38756.0,129.0,
Liechtenstein,2021,95.7142868041992,197504.548936258,99.0566024780273,39039.0,133.0,
Liechtenstein,2022,96.2264175415039,187267.132380803,99.5283050537109,39327.0,524.0,
Lithuania,2010,72.9857788085938,11987.508411647,70.6161117553711,3097282.0,808.0,17.814
Lithuania,2011,72.3004684448242,14376.9478643932,68.7203826904297,3028115.0,824.0,15.39
Lithuania,2012,75.5868530273438,14367.709424872,72.511848449707,2987773.0,871.0,13.365
Lithuania,2013,73.2394332885742,15729.6524666512,80.568717956543,2957689.0,918.0,11.77
Lithuania,2014,78.8461532592773,16551.018202078,70.476188659668,2932367.0,1007.0,10.698
Lithuania,2015,80.476188659668,14263.9645773495,70.476188659668,2904910.0,1094.0,9.12
Lithuania,2016,81.9047622680664,15008.3132445526,72.8571395874023,2868231.0,1284.0,7.862
Lithuania,2017,80.0,16885.4073948373,72.3809509277344,2828403.0,1577.0,7.073
Lithuania,2018,78.0952377319336,19186.359591641,69.8113174438477,2801543.0,1731.0,6.147
Lithuania,2019,80.476188659668,19615.5491450175,72.1698150634766,2794137.0,1822.0,6.255
Lithuania,2020,80.9523773193359,20381.8557827478,78.7735824584961,2794885.0,1880.0,8.487
Lithuania,2021,82.8571395874023,23849.6156993566,73.5849075317383,2800839.0,1880.0,7.112
Lithuania,2022,83.0188674926758,25078.7453655669,68.8679275512695,2831639.0,67638.0,5.956
Luxembourg,2010,97.6303329467773,110885.991378721,99.052131652832,506953.0,3254.0,4.423
Luxembourg,2011,97.6525802612305,119025.057203467,96.2085342407227,518347.0,2855.0,5.122
Luxembourg,2012,96.2441329956055,112584.676270958,95.7345962524414,530946.0,2910.0,5.03
Luxembourg,2013,96.7136154174805,120000.140729859,95.2606658935547,543360.0,901.0,6.045
Luxembourg,2014,95.6730804443359,123678.702143275,97.6190490722656,556319.0,1091.0,6.044
Luxembourg,2015,96.6666641235352,105462.012584423,98.0952377319336,569604.0,1306.0,6.796
Luxembourg,2016,95.2380981445312,106899.293549552,98.0952377319336,582014.0,2020.0,6.669
Luxembourg,2017,95.2380981445312,110193.213797228,94.7619018554688,596336.0,2020.0,5.523
Luxembourg,2018,96.1904754638672,116786.511654677,95.7547149658203,607950.0,2020.0,5.589
Luxembourg,2019,96.1904754638672,112726.439672814,95.2830200195312,620001.0,2548.0,5.592
Luxembourg,2020,95.7142868041992,116905.370396853,93.3962249755859,630419.0,5158.0,6.766
Luxembourg,2021,96.6666641235352,133711.794435985,93.3962249755859,640064.0,6011.0,5.571
Luxembourg,2022,98.5849075317383,125006.021815486,86.7924499511719,653103.0,11952.0,4.588
Malta,2010,89.0995254516602,21798.9142935915,91.9431304931641,414508.0,6143.0,6.861
Malta,2011,87.3239440917969,23155.103527089,84.8341217041016,416268.0,6948.0,6.388
Malta,2012,87.7934265136719,22526.5370208632,87.2037887573242,420028.0,8242.0,6.203
Malta,2013,87.7934265136719,24769.5962287121,83.8862533569336,425967.0,9900.0,6.115
Malta,2014,86.0576934814453,26753.2733830814,90.476188659668,434558.0,6095.0,5.737
Malta,2015,82.8571395874023,24921.7141769982,87.1428604125977,445053.0,7068.0,5.389
Malta,2016,80.9523773193359,25623.9416320597,89.0476226806641,455356.0,7941.0,4.694
Malta,2017,84.2857131958008,28813.1853396512,93.3333358764648,467999.0,7994.0,4.008
Malta,2018,81.9047622680664,31785.8848300917,93.8679275512695,484630.0,8579.0,3.665
Malta,2019,79.0476226806641,31751.1811756369,83.0188674926758,504062.0,8908.0,3.627
Malta,2020,78.0952377319336,29592.5714840718,82.0754699707031,515332.0,9168.0,4.357
Malta,2021,77.1428604125977,34951.7081679971,77.8301849365234,518536.0,9335.0,3.403
Malta,2022,76.4150924682617,34563.3966270232,79.7169799804688,531113.0,11098.0,2.929
Moldova,2010,43.6018943786621,2436.79935102421,33.1753540039062,2862354.0,132.0,2.937
Moldova,2011,45.5399055480957,2941.36224066021,45.497631072998,2860699.0,131.0,2.648
Moldova,2012,46.0093879699707,3044.8084324815,46.9194297790527,2860324.0,176.0,2.151
Moldova,2013,43.1924896240234,3321.04397795719,45.971565246582,2859558.0,237.0,1.873
Moldova,2014,46.1538467407227,3289.95758568777,39.0476188659668,2857815.0,323.0,1.425
Moldova,2015,42.3809509277344,2749.55137054338,34.761905670166,2835978.0,434.0,1.742
Moldova,2016,32.3809509277344,2847.08794770479,34.761905670166,2803186.0,419.0,1.557
Moldova,2017,34.761905670166,3453.26727720294,33.3333320617676,2755189.0,391.0,1.586
Moldova,2018,36.1904754638672,4156.44981956646,31.1320762634277,2707203.0,409.0,1.196
Moldova,2019,36.1904754638672,4405.33418162155,31.1320762634277,2664224.0,417.0,1.466
Moldova,2020,32.3809509277344,4375.7788930524,34.9056587219238,2635130.0,405.0,1.186
Moldova,2021,40.476188659668,5274.60582195352,40.0943412780762,2595809.0,349.0,0.785
Moldova,2022,41.9811325073242,5715.28022054154,21.698112487793,2538894.0,105374.0,0.897
Monaco,2010,77.2511825561523,161780.745361248,82.4644546508789,33178.0,,
Monaco,2011,77.9342727661133,179369.268180394,82.4644546508789,33945.0,37.0,
Monaco,2012,77.4647903442383,165497.097810044,85.7819900512695,34700.0,37.0,
Monaco,2013,77.9342727661133,185055.517569114,86.2559204101562,35425.0,34.0,
Monaco,2014,,195772.724261668,84.7619018554688,36110.0,33.0,
Monaco,2015,90.0,170338.680381498,95.7142868041992,36760.0,32.0,
Monaco,2016,90.9523773193359,174412.494536127,94.7619018554688,37071.0,27.0,6.33
Monaco,2017,90.476188659668,173611.687859934,99.523811340332,37044.0,25.0,
Monaco,2018,90.9523773193359,193968.090133158,99.5283050537109,37029.0,25.0,
Monaco,2019,90.9523773193359,199382.838585354,98.5849075317383,37034.0,22.0,
Monaco,2020,89.0476226806641,182537.387370109,92.4528274536133,36922.0,22.0,
Monaco,2021,89.0476226806641,235132.784182144,92.9245300292969,36686.0,17.0,
Monaco,2022,90.5660400390625,240862.18244774,93.8679275512695,36469.0,17.0,
Montenegro,2010,52.6066360473633,6688.40259641346,65.4028472900391,619428.0,16363.0,19.649
Montenegro,2011,53.051643371582,7328.78943085498,63.9810409545898,620079.0,12871.0,19.759
Montenegro,2012,53.9906120300293,6586.39970256684,64.9289093017578,620601.0,11193.0,19.808
Montenegro,2013,53.9906120300293,7188.86361611271,64.4549789428711,621207.0,8471.0,19.585
Montenegro,2014,58.1730766296387,7387.87296917548,54.761905670166,621810.0,6455.0,18.054
Montenegro,2015,56.1904754638672,6517.19267514764,52.8571434020996,622159.0,1762.0,17.555
Montenegro,2016,50.0,7033.43962398373,55.7142868041992,622303.0,970.0,17.732
Montenegro,2017,51.4285697937012,7803.35824465203,42.8571434020996,622373.0,794.0,16.082
Montenegro,2018,54.2857131958008,8850.3749248372,49.5283012390137,622227.0,727.0,15.19
Montenegro,2019,52.8571434020996,8909.6538759126,50.0,622028.0,653.0,15.128
Montenegro,2020,52.8571434020996,7677.37132106817,46.2264137268066,621306.0,166.0,17.878
Montenegro,2021,51.4285697937012,9465.96153027794,46.2264137268066,619211.0,175.0,16.543
Montenegro,2022,48.5849075317383,10093.4387007266,43.3962249755859,617213.0,32438.0,14.852
Netherlands,2010,97.1563949584961,50999.7451168879,81.5165863037109,16615394.0,74948.0,4.991
Netherlands,2011,97.1830978393555,54230.3129029852,89.5734634399414,16693074.0,74587.0,4.977
Netherlands,2012,97.1830978393555,50070.1416045904,91.4691925048828,16754962.0,71893.0,5.821
Netherlands,2013,97.1830978393555,52198.8975607454,90.9952621459961,16804432.0,74700.0,7.241
Netherlands,2014,97.1153869628906,52900.537415323,86.1904754638672,16865008.0,82483.0,7.419
Netherlands,2015,97.1428604125977,45193.4032187971,78.5714263916016,16939923.0,88518.0,6.872
Netherlands,2016,97.1428604125977,46039.1059284098,77.6190490722656,17030314.0,101727.0,6.007
Netherlands,2017,95.7142868041992,48675.2223350213,78.5714263916016,17131296.0,103843.0,4.837
Netherlands,2018,95.7142868041992,53044.5324352253,75.4716949462891,17231624.0,101824.0,3.832
Netherlands,2019,95.7142868041992,52476.2732533327,75.4716949462891,17344874.0,94417.0,3.379
Netherlands,2020,94.7619018554688,52162.5701150406,73.5849075317383,17441500.0,95897.0,3.82
Netherlands,2021,94.7619018554688,58727.8705471475,78.301887512207,17533044.0,99585.0,4.209
Netherlands,2022,93.3962249755859,57025.01245598,70.7547149658203,17700982.0,237368.0,3.526
North Macedonia,2010,45.497631072998,4833.36586759968,27.014217376709,1946298.0,1397.0,33.135
North Macedonia,2011,47.8873252868652,5416.86672931659,27.488151550293,1937398.0,1129.0,31.502
North Macedonia,2012,47.8873252868652,5049.8265386157,30.8056869506836,1929821.0,1076.0,31.096
North Macedonia,2013,48.3568077087402,5626.26115664893,33.1753540039062,1922716.0,980.0,29.017
North Macedonia,2014,57.211540222168,5925.38592218015,56.6666679382324,1917557.0,880.0,28.215
North Macedonia,2015,47.1428565979004,5262.68671928674,35.7142868041992,1912430.0,697.0,26.395
North Macedonia,2016,39.523811340332,5598.48622617967,32.8571434020996,1906313.0,634.0,24.312
North Macedonia,2017,42.3809509277344,5955.2973863451,36.6666679382324,1898657.0,414.0,22.857
North Macedonia,2018,42.3809509277344,6713.98925398989,38.6792449951172,1889051.0,413.0,21.208
North Macedonia,2019,44.2857131958008,6718.85826635458,47.6415100097656,1876262.0,354.0,17.414
North Macedonia,2020,50.476188659668,6659.59651070776,50.9433975219727,1856124.0,303.0,16.575
North Macedonia,2021,50.9523811340332,7620.80296977508,49.5283012390137,1837114.0,292.0,15.801
North Macedonia,2022,50.4716987609863,7485.6034579418,51.886791229248,1831712.0,7065.0,14.477
Norway,2010,98.5782012939453,88163.2085931423,95.2606658935547,4889252.0,40245.0,3.527
Norway,2011,98.1220626831055,101221.813476644,97.1563949584961,4953088.0,40671.0,3.196
Norway,2012,100.0,102175.919298374,95.2606658935547,5018573.0,42805.0,3.129
Norway,2013,100.0,103553.840134417,95.7345962524414,5079623.0,46088.0,3.425
Norway,2014,99.038459777832,97666.6951838749,89.523811340332,5137232.0,47025.0,3.486
Norway,2015,98.5714263916016,74809.9658049898,90.476188659668,5188607.0,50377.0,4.296
Norway,2016,99.523811340332,70867.3609970749,92.3809509277344,5234519.0,59512.0,4.68
Norway,2017,99.523811340332,76131.8384032764,89.0476226806641,5276968.0,59230.0,4.164
Norway,2018,99.523811340332,82792.8427113304,89.6226425170898,5311916.0,57004.0,3.801
Norway,2019,99.523811340332,76430.5889473338,90.0943374633789,5347896.0,53882.0,3.684
Norway,2020,99.523811340332,68340.0181033702,94.3396224975586,5379475.0,49653.0,4.424
Norway,2021,99.523811340332,93072.8925119571,88.6792449951172,5408320.0,46042.0,4.359
Norway,2022,98.1132049560547,108798.451165901,76.4150924682617,5457127.0,75311.0,3.231
Poland,2010,68.7203826904297,12504.2501856093,84.3601913452148,38042794.0,15537.0,9.578
Poland,2011,72.7699508666992,13776.3883624327,85.7819900512695,38063255.0,15834.0,9.576
Poland,2012,73.2394332885742,13010.7555868425,86.2559204101562,38063164.0,15897.0,10.031
Poland,2013,74.1784057617188,13558.3411314221,81.5165863037109,38040196.0,16428.0,10.293
Poland,2014,78.3653869628906,14181.9486817352,76.1904754638672,38011735.0,15730.0,8.971
Poland,2015,76.1904754638672,12560.051419682,74.7619018554688,37986412.0,14057.0,7.475
Poland,2016,71.4285736083984,12378.8128106111,63.3333320617676,37970087.0,11738.0,6.141
Poland,2017,64.2857131958008,13815.501164767,64.2857131958008,37974826.0,12225.0,4.867
Poland,2018,64.2857131958008,15504.5075062692,62.7358474731445,37974750.0,12495.0,3.835
Poland,2019,63.3333320617676,15700.0135796738,65.5660400390625,37965475.0,12658.0,3.267
Poland,2020,67.6190490722656,15816.819050319,62.2641525268555,37899070.0,2771.0,3.155
Poland,2021,64.2857131958008,18050.2778862996,61.3207550048828,37747124.0,4875.0,3.268
Poland,2022,64.1509399414062,18732.4977273198,61.7924537658691,36821749.0,971129.0,2.811
Portugal,2010,82.9383850097656,22520.6423124045,71.0900497436523,10573100.0,368.0,10.771
Portugal,2011,80.2816925048828,23217.2954965207,69.6682434082031,10557560.0,399.0,12.682
Portugal,2012,82.6291046142578,20563.7136012629,70.6161117553711,10514844.0,473.0,15.531
Portugal,2013,83.0985946655273,21653.1959752225,68.7203826904297,10457295.0,596.0,16.188
Portugal,2014,84.1346130371094,22103.7009703321,74.2857131958008,10401062.0,704.0,13.897
Portugal,2015,82.3809509277344,19250.1065376852,78.0952377319336,10358076.0,851.0,12.447
Portugal,2016,82.8571395874023,19991.9724878805,79.523811340332,10325452.0,1189.0,11.068
Portugal,2017,83.3333358764648,21490.429863104,88.5714263916016,10300300.0,1619.0,8.869
Portugal,2018,84.2857131958008,23562.5545228191,89.1509399414062,10283822.0,2130.0,6.994
Portugal,2019,83.8095245361328,23330.817288932,87.2641525268555,10286263.0,2375.0,6.464
Portugal,2020,85.2380981445312,22242.406417972,83.4905624389648,10297081.0,2405.0,6.801
Portugal,2021,84.2857131958008,24661.1664874576,81.1320724487305,10361831.0,2651.0,6.577
Portugal,2022,83.9622650146484,24515.2657495716,74.5283050537109,10409704.0,59777.0,6.011
Romania,2010,58.2938385009766,8397.80917311457,54.028434753418,20246871.0,1019.0,6.959
Romania,2011,57.7464790344238,9560.15942530942,53.554500579834,20147528.0,1003.0,7.177
Romania,2012,57.7464790344238,8930.72991164974,48.8151664733887,20058035.0,1263.0,6.794
Romania,2013,58.6854476928711,9497.20647561211,54.028434753418,19983693.0,1747.0,7.096
Romania,2014,64.9038467407227,10031.3421526698,48.5714302062988,19908979.0,2171.0,6.802
Romania,2015,61.4285697937012,8976.9544892648,54.2857131958008,19815616.0,2581.0,6.812
Romania,2016,67.1428604125977,9404.38125929526,55.238094329834,19702267.0,2880.0,5.901
Romania,2017,67.1428604125977,10727.9708633184,48.5714302062988,19588715.0,3911.0,4.927
Romania,2018,63.3333320617676,12494.4235789649,49.0566024780273,19473970.0,4134.0,4.187
Romania,2019,63.8095245361328,12957.9991142218,63.6792449951172,19371648.0,3860.0,3.912
Romania,2020,62.8571434020996,13047.4566563993,62.7358474731445,19265250.0,3581.0,5.035
Romania,2021,62.3809509277344,14946.624968678,64.1509399414062,19122059.0,4200.0,5.59
Romania,2022,62.2641525268555,15692.3071700143,58.9622650146484,19047009.0,105621.0,5.614
Russian Federation,2010,26.5402851104736,10674.990234375,18.4834117889404,142849468.0,4924.0,7.407
Russian Federation,2011,26.7605628967285,14305.33203125,17.0616111755371,143018195.0,3913.0,6.571
Russian Federation,2012,22.5352115631104,15401.8515625,20.8530807495117,143378447.0,3164.0,5.484
Russian Federation,2013,23.0046939849854,15941.4482421875,22.274881362915,143805638.0,3450.0,5.513
Russian Federation,2014,25.0,14055.47265625,14.7619047164917,144237223.0,235732.0,5.212
Russian Federation,2015,22.8571434020996,9277.7138671875,13.8095235824585,144640716.0,314498.0,5.615
Russian Federation,2016,19.0476188659668,8663.158203125,15.2380952835083,145015460.0,228981.0,5.591
Russian Federation,2017,20.9523811340332,10658.9130859375,24.2857151031494,145293260.0,126021.0,5.238
Russian Federation,2018,20.9523811340332,11211.8876953125,27.3584899902344,145398106.0,77382.0,4.871
Russian Federation,2019,23.8095245361328,11447.701171875,25.943395614624,145453291.0,42413.0,4.513
Russian Federation,2020,21.9047622680664,10108.3271484375,22.6415100097656,145245148.0,20260.0,5.62
Russian Federation,2021,20.0,12521.5224609375,21.698112487793,144746762.0,10901.0,4.749
Russian Federation,2022,12.2641506195068,15445.2421875,14.1509437561035,144236933.0,1277672.0,3.867
San Marino,2010,77.2511825561523,59516.3233988223,98.5782012939453,31608.0,,4.37
San Marino,2011,77.9342727661133,55815.2852611454,84.3601913452148,32495.0,,5.06
San Marino,2012,77.4647903442383,48433.5702995685,85.3080596923828,33132.0,,5.19
San Marino,2013,77.9342727661133,50435.3673298211,85.7819900512695,33285.0,,6.08
San Marino,2014,,50133.6065243359,82.8571395874023,33389.0,,6.61
San Marino,2015,90.0,42281.8112549264,97.6190490722656,33570.0,,7.38
San Marino,2016,90.9523773193359,43398.4285257227,97.1428604125977,33834.0,,6.45
San Marino,2017,90.476188659668,44885.517837773,97.1428604125977,34056.0,,7.89
San Marino,2018,90.9523773193359,48464.5246477919,97.1698150634766,34156.0,,7.83
San Marino,2019,90.9523773193359,47287.3983948633,93.3962249755859,34178.0,,7.54
San Marino,2020,92.8571395874023,45321.4892226161,92.4528274536133,34007.0,,7.23
San Marino,2021,93.3333358764648,54982.451714817,92.9245300292969,33745.0,,6.34
San Marino,2022,97.1698150634766,,93.8679275512695,33660.0,,4.91
Serbia,2010,41.2322273254395,5735.42285659849,31.2796211242676,7291436.0,73604.0,19.204
Serbia,2011,46.0093879699707,6809.15980400146,36.9668235778809,7234099.0,70702.0,22.959
Serbia,2012,45.0704231262207,6015.94522756969,38.8625602722168,7199077.0,66367.0,24.0
Serbia,2013,46.0093879699707,6755.07367461629,43.1279602050781,7164132.0,57079.0,22.154
Serbia,2014,53.8461532592773,6600.05621129155,53.3333320617676,7130576.0,43749.0,19.223
Serbia,2015,54.761905670166,5588.9794435877,55.238094329834,7095383.0,35326.0,17.66
Serbia,2016,50.476188659668,5765.20335248009,50.476188659668,7058322.0,36517.0,15.257
Serbia,2017,47.6190490722656,6292.5465490011,50.476188659668,7020858.0,32205.0,13.477
Serbia,2018,49.0476188659668,7252.40366767165,46.698112487793,6982604.0,30944.0,12.733
Serbia,2019,49.523811340332,7417.20660836868,44.3396224975586,6945235.0,26427.0,10.395
Serbia,2020,50.0,7733.80346893763,41.9811325073242,6899126.0,26085.0,9.011
Serbia,2021,49.0476188659668,9232.95770463789,45.2830200195312,6834326.0,25644.0,9.843
Serbia,2022,49.0566024780273,9537.68431879504,41.9811325073242,6664449.0,26521.0,8.439
Slovak Republic,2010,66.3507080078125,16908.8479564876,86.7298583984375,5391428.0,451.0,14.387
Slovak Republic,2011,67.1361465454102,18509.7402157541,81.0426559448242,5398384.0,535.0,13.634
Slovak Republic,2012,64.7887344360352,17498.3539002594,88.1516571044922,5407579.0,650.0,13.966
Slovak Republic,2013,64.3192520141602,18276.0095516546,89.0995254516602,5413393.0,691.0,14.227
Slovak Republic,2014,69.2307662963867,18719.9881409371,85.7142868041992,5418649.0,791.0,11.537
Slovak Republic,2015,67.6190490722656,16390.8821748507,75.2380981445312,5423801.0,816.0,11.492
Slovak Republic,2016,71.9047622680664,16563.4404971229,70.476188659668,5430798.0,980.0,9.679
Slovak Republic,2017,68.5714263916016,17585.197002257,78.0952377319336,5439232.0,912.0,8.142
Slovak Republic,2018,68.5714263916016,19486.3936845505,70.2830200195312,5446771.0,938.0,6.544
Slovak Republic,2019,69.0476226806641,19381.8905468746,68.8679275512695,5454147.0,965.0,5.761
Slovak Republic,2020,73.8095245361328,19553.2609613643,67.4528274536133,5458827.0,1006.0,6.719
Slovak Republic,2021,72.8571395874023,21765.722502093,65.5660400390625,5447247.0,1046.0,6.894
Slovak Republic,2022,69.8113174438477,21279.4589247729,59.4339637756348,5431752.0,96563.0,6.143
Slovenia,2010,81.5165863037109,23532.4808545468,77.2511825561523,2048583.0,315.0,7.236
Slovenia,2011,82.6291046142578,25128.0150431304,80.568717956543,2052843.0,134.0,8.166
Slovenia,2012,80.7511749267578,22641.805122503,77.2511825561523,2057159.0,169.0,8.841
Slovenia,2013,81.2206573486328,23503.2824850255,74.407585144043,2059953.0,202.0,10.103
Slovenia,2014,80.7692337036133,24247.1733184083,79.523811340332,2061980.0,251.0,9.668
Slovenia,2015,80.0,20890.1664304173,80.0,2063531.0,284.0,8.962
Slovenia,2016,84.2857131958008,21678.3594670629,83.8095245361328,2065042.0,454.0,8.0
Slovenia,2017,81.4285736083984,23514.0254604147,76.6666641235352,2066388.0,611.0,6.565
Slovenia,2018,82.3809509277344,26123.7471277911,78.301887512207,2073894.0,746.0,5.108
Slovenia,2019,82.8571395874023,26042.4463468032,74.5283050537109,2088385.0,741.0,4.446
Slovenia,2020,83.3333358764648,25558.4290544506,69.8113174438477,2102419.0,823.0,4.971
Slovenia,2021,82.3809509277344,29331.0647010043,71.2264175415039,2108079.0,839.0,4.744
Slovenia,2022,82.5471725463867,28439.3340989687,70.2830200195312,2111986.0,8705.0,4.011
Spain,2010,85.7819900512695,30532.4805081656,33.6492881774902,46576897.0,3814.0,19.86
Spain,2011,85.4460067749023,31677.9003083652,48.3412322998047,46742697.0,4220.0,21.391
Spain,2012,83.0985946655273,28322.9465923276,42.6540298461914,46773055.0,4502.0,24.789
Spain,2013,82.1596221923828,29077.1820557563,46.9194297790527,46620045.0,4641.0,26.094
Spain,2014,80.288459777832,29513.6511800405,55.238094329834,46480882.0,5797.0,24.441
Spain,2015,78.0952377319336,25754.36102944,55.7142868041992,46444832.0,6447.0,22.057
Spain,2016,80.476188659668,26537.1594894542,60.0,46484062.0,12983.0,19.635
Spain,2017,81.9047622680664,28185.3213671969,57.1428565979004,46593236.0,17541.0,17.224
Spain,2018,80.476188659668,30379.7211126422,56.6037750244141,46797754.0,20437.0,15.255
Spain,2019,80.9523773193359,29581.5185513299,58.0188674926758,47134837.0,57751.0,14.105
Spain,2020,76.6666641235352,26984.2962770279,58.9622650146484,47365655.0,103624.0,15.532
Spain,2021,78.0952377319336,30488.8209528797,61.7924537658691,47415794.0,122539.0,14.781
Spain,2022,77.8301849365234,29674.5442864413,55.1886787414551,47778340.0,314490.0,12.917
Sweden,2010,99.5260696411133,52869.0442891587,87.6777267456055,9378126.0,82620.0,8.61
Sweden,2011,99.06103515625,60755.7595508465,92.4170608520508,9449213.0,86603.0,7.804
Sweden,2012,99.06103515625,58037.8213192173,90.0473937988281,9519374.0,92869.0,7.976
Sweden,2013,99.06103515625,61126.9431963979,90.0473937988281,9600379.0,114172.0,8.052
Sweden,2014,97.5961532592773,60020.3604576572,88.0952377319336,9696110.0,142197.0,7.954
Sweden,2015,99.0476226806641,51545.4836095322,79.523811340332,9799186.0,169516.0,7.432
Sweden,2016,99.0476226806641,51965.1571531985,87.1428604125977,9923085.0,230158.0,6.99
Sweden,2017,98.0952377319336,53791.5087298403,80.476188659668,10057698.0,240954.0,6.718
Sweden,2018,97.1428604125977,54589.0603860606,79.2452850341797,10175214.0,248210.0,6.365
Sweden,2019,96.6666641235352,51939.4297445291,82.5471725463867,10278887.0,253787.0,6.833
Sweden,2020,96.6666641235352,52837.9039778149,81.6037750244141,10353442.0,248372.0,8.291
Sweden,2021,95.2380981445312,61417.6808766469,84.4339599609375,10415811.0,240854.0,8.722
Sweden,2022,93.8679275512695,56299.5057328064,79.2452850341797,10486941.0,277726.0,7.392
Switzerland,2010,94.3127975463867,76531.3729407691,92.4170608520508,7824909.0,48813.0,4.808
Switzerland,2011,93.8967132568359,90476.7589651577,94.3127975463867,7912398.0,50401.0,4.409
Switzerland,2012,96.7136154174805,85836.2076767359,98.5782012939453,7996861.0,50733.0,4.491
Switzerland,2013,96.2441329956055,87304.3305813557,98.1042633056641,8089346.0,52448.0,4.747
Switzerland,2014,98.0769195556641,88724.9909402638,98.0952377319336,8188649.0,62596.0,4.826
Switzerland,2015,97.6190490722656,83806.4476003837,96.1904754638672,8282396.0,73326.0,4.801
Switzerland,2016,98.0952377319336,82153.0745447889,94.2857131958008,8373338.0,82668.0,4.918
Switzerland,2017,99.0476226806641,82254.3769269767,93.8095245361328,8451840.0,93030.0,4.797
Switzerland,2018,99.0476226806641,85217.3691512274,94.8113174438477,8514329.0,104011.0,4.713
Switzerland,2019,99.0476226806641,84121.9310304414,94.3396224975586,8575280.0,110162.0,4.394
Switzerland,2020,97.6190490722656,85897.7843338323,91.5094375610352,8638167.0,115798.0,4.817
Switzerland,2021,97.6190490722656,93446.4344518943,89.6226425170898,8704546.0,118829.0,5.013
Switzerland,2022,97.6415100097656,93259.9057183024,91.9811325073242,8775760.0,182474.0,4.122
Tajikistan,2010,9.95260620117188,740.276134899351,15.6398105621338,7621779.0,3131.0,
Tajikistan,2011,9.85915470123291,837.881555757687,16.5876770019531,7784819.0,3322.0,
